wavenum,freq,power
35.0,0.4166666666666667,6.580102672795714e-07
35.0,0.4222222222222222,1.8172597142166049e-06
35.0,0.42777777777777776,1.2600834417193057e-06
35.0,0.43333333333333335,2.628590804779701e-06
35.0,0.4388888888888889,4.897661876452431e-07
35.0,0.4444444444444444,2.896798934090194e-06
35.0,0.45,2.908116008761943e-06
35.0,0.45555555555555555,4.668191109045401e-07
35.0,0.46111111111111114,1.0020765562236165e-06
35.0,0.4666666666666667,1.9435832782266372e-06
35.0,0.4722222222222222,2.9368853144452302e-06
35.0,0.4777777777777778,1.803322108458959e-06
35.0,0.48333333333333334,1.2841520051902862e-06
35.0,0.4888888888888889,1.6582106514390511e-06
35.0,0.49444444444444446,2.5035721859630763e-06
35.0,0.5,8.555086995566101e-07
36.0,-0.5,1.4583757494650627e-06
36.0,-0.49444444444444446,2.0292866973852917e-06
36.0,-0.4888888888888889,7.404343535923523e-07
36.0,-0.48333333333333334,1.964193384986935e-06
36.0,-0.4777777777777778,1.5437918224448894e-06
36.0,-0.4722222222222222,9.714644036496417e-07
36.0,-0.4666666666666667,1.4708340391752864e-06
36.0,-0.46111111111111114,8.803980502207085e-07
36.0,-0.45555555555555555,5.69196420891781e-07
36.0,-0.45,6.52915623218545e-07
36.0,-0.4444444444444444,5.549411038674415e-07
36.0,-0.4388888888888889,4.773348455097749e-08
36.0,-0.43333333333333335,6.997745768213077e-07
36.0,-0.42777777777777776,1.23221846705116e-06
36.0,-0.4222222222222222,8.927653923273156e-07
36.0,-0.4166666666666667,7.482809123617665e-07
36.0,-0.4111111111111111,2.734288211600249e-06
36.0,-0.40555555555555556,9.237309634830952e-07
36.0,-0.4,1.741383102136838e-06
36.0,-0.39444444444444443,5.822636936946532e-07
36.0,-0.3888888888888889,1.250730797321861e-06
36.0,-0.38333333333333336,1.4225829462620672e-06
36.0,-0.37777777777777777,1.2442843485704465e-06
36.0,-0.37222222222222223,2.6426216274014137e-06
36.0,-0.36666666666666664,2.0254631466186037e-06
36.0,-0.3611111111111111,1.6588308973531408e-06
36.0,-0.35555555555555557,2.178745872597311e-07
36.0,-0.35,3.2227104979964203e-06
36.0,-0.34444444444444444,2.7037075652958913e-06
36.0,-0.3388888888888889,1.0399880464115399e-06
36.0,-0.3333333333333333,4.6074022359555585e-07
36.0,-0.3277777777777778,8.775099859449832e-07
36.0,-0.32222222222222224,1.976941603385219e-06
36.0,-0.31666666666666665,1.4833755372912194e-06
36.0,-0.3111111111111111,1.9213856635650397e-06
36.0,-0.3055555555555556,1.4090001536491813e-06
36.0,-0.3,1.0888754785753434e-06
36.0,-0.29444444444444445,1.2200685275267764e-06
36.0,-0.28888888888888886,1.5622126663389338e-07
36.0,-0.2833333333333333,4.204202701200349e-06
36.0,-0.2777777777777778,3.3497739148425493e-06
36.0,-0.2722222222222222,1.0754733555705463e-06
36.0,-0.26666666666666666,8.322463979317906e-07
36.0,-0.2611111111111111,2.541177586037378e-06
36.0,-0.25555555555555554,2.460302546596012e-06
36.0,-0.25,5.053830890209236e-06
36.0,-0.24444444444444444,1.9368354214318202e-06
36.0,-0.2388888888888889,3.0573076711452047e-06
36.0,-0.23333333333333334,2.5456422512226704e-06
36.0,-0.22777777777777777,1.2658350921093327e-06
36.0,-0.2222222222222222,8.485472593141471e-06
36.0,-0.21666666666666667,2.7185249349637197e-06
36.0,-0.2111111111111111,1.8286406893750247e-06
36.0,-0.20555555555555555,1.8683049107948881e-06
36.0,-0.2,1.241834433523852e-06
36.0,-0.19444444444444445,2.218285681115833e-06
36.0,-0.18888888888888888,9.366553452000417e-07
36.0,-0.18333333333333332,1.2495971272100133e-06
36.0,-0.17777777777777778,7.479548534662538e-07
36.0,-0.17222222222222222,3.3221471353929897e-06
36.0,-0.16666666666666666,2.167003430962168e-06
36.0,-0.16111111111111112,5.63816995739991e-06
36.0,-0.15555555555555556,5.167553028523793e-06
36.0,-0.15,6.710717986867829e-06
36.0,-0.14444444444444443,6.639159032275058e-06
36.0,-0.1388888888888889,4.550292889437796e-07
36.0,-0.13333333333333333,7.748103438889701e-06
36.0,-0.12777777777777777,7.207708820870453e-07
36.0,-0.12222222222222222,1.7500829081125872e-06
36.0,-0.11666666666666667,8.353671807129012e-06
36.0,-0.1111111111111111,2.451360604998589e-06
36.0,-0.10555555555555556,1.4295966032757015e-06
36.0,-0.1,2.182144197415408e-06
36.0,-0.09444444444444444,3.1373916214384588e-06
36.0,-0.08888888888888889,1.2728743503639593e-05
36.0,-0.08333333333333333,6.839764637271155e-06
36.0,-0.07777777777777778,7.349549851928852e-06
36.0,-0.07222222222222222,1.939998741054866e-06
36.0,-0.06666666666666667,5.318445559782538e-06
36.0,-0.06111111111111111,1.6915016244836965e-06
36.0,-0.05555555555555555,3.3096765380710517e-06
36.0,-0.05,1.7010660573515141e-06
36.0,-0.044444444444444446,8.965745005258216e-06
36.0,-0.03888888888888889,5.9955608095357215e-06
36.0,-0.03333333333333333,4.3941585482883785e-06
36.0,-0.027777777777777776,5.338268166546787e-06
36.0,-0.022222222222222223,5.20893210948895e-06
36.0,-0.016666666666666666,7.098434949324362e-06
36.0,-0.011111111111111112,1.6089739340279638e-06
36.0,-0.005555555555555556,1.6736609873905044e-06
36.0,0.0,2.4640568926474505e-06
36.0,0.005555555555555556,1.683446209766792e-05
36.0,0.011111111111111112,2.644904002570559e-06
36.0,0.016666666666666666,6.877096401774697e-07
36.0,0.022222222222222223,7.722457929508174e-06
36.0,0.027777777777777776,1.0127874360668944e-05
36.0,0.03333333333333333,8.539300176208655e-06
36.0,0.03888888888888889,7.2059843728739675e-06
36.0,0.044444444444444446,1.0610209521427363e-06
36.0,0.05,8.989242233997738e-06
36.0,0.05555555555555555,4.234079513155312e-06
36.0,0.06111111111111111,2.066895663348108e-06
36.0,0.06666666666666667,3.3697705566777117e-06
36.0,0.07222222222222222,8.342322269656295e-06
36.0,0.07777777777777778,1.348987590121712e-06
36.0,0.08333333333333333,4.868196474048925e-06
36.0,0.08888888888888889,5.444229380937918e-06
36.0,0.09444444444444444,1.5215575868150274e-06
36.0,0.1,2.017489803824425e-06
36.0,0.10555555555555556,3.774147741379397e-06
36.0,0.1111111111111111,2.8676837253855756e-06
36.0,0.11666666666666667,3.641548654223191e-06
36.0,0.12222222222222222,1.5640368172661088e-06
36.0,0.12777777777777777,2.6584103140592476e-06
36.0,0.13333333333333333,2.2003983655127692e-06
36.0,0.1388888888888889,4.2641308491096883e-07
36.0,0.14444444444444443,6.514997904399719e-07
36.0,0.15,1.6083785939759152e-06
36.0,0.15555555555555556,1.4746636660945813e-06
36.0,0.16111111111111112,2.9524316757131006e-06
36.0,0.16666666666666666,1.2683143710633017e-06
36.0,0.17222222222222222,3.4393128811674956e-06
36.0,0.17777777777777778,4.4780675576378475e-06
36.0,0.18333333333333332,9.492082417498378e-07
36.0,0.18888888888888888,1.6695864848813706e-06
36.0,0.19444444444444445,2.7421122355238717e-06
36.0,0.2,3.12415417212073e-06
36.0,0.20555555555555555,2.074685613336632e-06
36.0,0.2111111111111111,4.149076864681446e-06
36.0,0.21666666666666667,1.1093078140174623e-06
36.0,0.2222222222222222,6.896145377103713e-07
36.0,0.22777777777777777,2.6106176099098183e-06
36.0,0.23333333333333334,1.2304124093374568e-06
36.0,0.2388888888888889,2.26340915470689e-06
36.0,0.24444444444444444,2.621593571916652e-07
36.0,0.25,6.43290137347382e-08
36.0,0.25555555555555554,1.6547755663237965e-06
36.0,0.2611111111111111,1.7030614413151636e-06
36.0,0.26666666666666666,2.2946553303664158e-07
36.0,0.2722222222222222,1.0592230427728815e-06
36.0,0.2777777777777778,4.5847508047130137e-07
36.0,0.2833333333333333,5.324970181302881e-07
36.0,0.28888888888888886,1.082269362460323e-06
36.0,0.29444444444444445,5.050854480467014e-07
36.0,0.3,2.3563462510424985e-07
36.0,0.3055555555555556,2.4385478749715085e-07
36.0,0.3111111111111111,2.513752348898894e-07
36.0,0.31666666666666665,8.098430648983804e-07
36.0,0.32222222222222224,1.8037988000275441e-06
36.0,0.3277777777777778,3.719613773856673e-06
36.0,0.3333333333333333,5.385159073210567e-07
36.0,0.3388888888888889,1.2994278113374613e-06
36.0,0.34444444444444444,1.0688248414078352e-06
36.0,0.35,1.2299124344199143e-06
36.0,0.35555555555555557,4.722495669139365e-07
36.0,0.3611111111111111,4.916151674065845e-07
36.0,0.36666666666666664,4.5678768051196133e-07
36.0,0.37222222222222223,2.2299904974882827e-06
36.0,0.37777777777777777,1.2507811475632314e-06
36.0,0.38333333333333336,4.3468714851612916e-07
36.0,0.3888888888888889,1.5726081707730062e-07
36.0,0.39444444444444443,1.128128325431062e-06
36.0,0.4,3.345351589965009e-07
36.0,0.40555555555555556,5.737910858090008e-07
36.0,0.4111111111111111,5.086899326789249e-07
36.0,0.4166666666666667,2.209734575797403e-06
36.0,0.4222222222222222,7.395887042643293e-07
36.0,0.42777777777777776,3.0935946295787956e-06
36.0,0.43333333333333335,1.0419857792468615e-06
36.0,0.4388888888888889,1.0512876156866446e-06
36.0,0.4444444444444444,1.3547174156694068e-06
36.0,0.45,1.487920000956001e-06
36.0,0.45555555555555555,2.794367913265733e-07
36.0,0.46111111111111114,1.0738400816309131e-06
36.0,0.4666666666666667,1.924471949479868e-06
36.0,0.4722222222222222,1.5608390063399586e-06
36.0,0.4777777777777778,2.6446099555611507e-07
36.0,0.48333333333333334,3.6120370040306603e-07
36.0,0.4888888888888889,1.1113498519385974e-06
36.0,0.49444444444444446,5.588646887038034e-07
36.0,0.5,1.4583757494655953e-06
37.0,-0.5,4.994522323439451e-07
37.0,-0.49444444444444446,1.255054475297282e-06
37.0,-0.4888888888888889,1.1968554644597931e-06
37.0,-0.48333333333333334,1.1751063713872267e-06
37.0,-0.4777777777777778,7.80003578100657e-07
37.0,-0.4722222222222222,1.2331753748348623e-06
37.0,-0.4666666666666667,7.967180919308068e-07
37.0,-0.46111111111111114,1.7585966171735588e-06
37.0,-0.45555555555555555,9.591387933606923e-07
37.0,-0.45,3.6913441106280716e-07
37.0,-0.4444444444444444,2.8610459071849988e-06
37.0,-0.4388888888888889,7.384078015111899e-07
37.0,-0.43333333333333335,1.1553131245915262e-06
37.0,-0.42777777777777776,1.1569076241062779e-06
37.0,-0.4222222222222222,2.1478376203340715e-07
37.0,-0.4166666666666667,1.6102126139235223e-06
37.0,-0.4111111111111111,2.2202188260471486e-06
37.0,-0.40555555555555556,4.6220160274781223e-07
37.0,-0.4,1.6742898912455511e-06
37.0,-0.39444444444444443,1.2920626945883674e-07
37.0,-0.3888888888888889,1.0383457232466507e-07
37.0,-0.38333333333333336,7.624081236543628e-07
37.0,-0.37777777777777777,9.885758979729894e-07
37.0,-0.37222222222222223,6.020426600924228e-07
37.0,-0.36666666666666664,1.2734584642736423e-06
37.0,-0.3611111111111111,2.395931571580452e-06
37.0,-0.35555555555555557,6.884118204387341e-07
37.0,-0.35,2.198838608392087e-06
37.0,-0.34444444444444444,2.4603125307309156e-06
37.0,-0.3388888888888889,6.889045491407605e-07
37.0,-0.3333333333333333,2.1301460466688262e-06
37.0,-0.3277777777777778,1.6070587294563904e-06
37.0,-0.32222222222222224,1.5375288798641315e-06
37.0,-0.31666666666666665,2.10438070116786e-06
37.0,-0.3111111111111111,2.8988265782421944e-06
37.0,-0.3055555555555556,1.141993979715568e-06
37.0,-0.3,5.769944501954824e-07
37.0,-0.29444444444444445,4.37682476101834e-06
37.0,-0.28888888888888886,1.905436750107488e-06
37.0,-0.2833333333333333,2.183197029040424e-06
37.0,-0.2777777777777778,2.9375346628770323e-06
37.0,-0.2722222222222222,1.056345398032029e-06
37.0,-0.26666666666666666,2.570006601124914e-06
37.0,-0.2611111111111111,2.1959636249954187e-06
37.0,-0.25555555555555554,2.6905789771788302e-06
37.0,-0.25,5.678886582780264e-06
37.0,-0.24444444444444444,3.1879579445987893e-06
37.0,-0.2388888888888889,2.1862364160571712e-06
37.0,-0.23333333333333334,7.379703529941462e-06
37.0,-0.22777777777777777,2.5548072177078204e-06
37.0,-0.2222222222222222,2.0066108927764142e-06
37.0,-0.21666666666666667,2.045739606161355e-06
37.0,-0.2111111111111111,2.5712029460629425e-06
37.0,-0.20555555555555555,1.2188474851763644e-06
37.0,-0.2,3.6015411539297002e-06
37.0,-0.19444444444444445,1.2571781144989609e-06
37.0,-0.18888888888888888,1.4990022113289387e-06
37.0,-0.18333333333333332,1.3242532433996362e-06
37.0,-0.17777777777777778,1.1548720943763553e-06
37.0,-0.17222222222222222,3.1535139136428492e-06
37.0,-0.16666666666666666,7.22097597768128e-07
37.0,-0.16111111111111112,5.186845203847673e-06
37.0,-0.15555555555555556,3.7778878022995035e-06
37.0,-0.15,7.698759749554826e-06
37.0,-0.14444444444444443,2.5241408260404206e-06
37.0,-0.1388888888888889,9.614600435004252e-07
37.0,-0.13333333333333333,5.376364259205137e-07
37.0,-0.12777777777777777,5.874370007940982e-06
37.0,-0.12222222222222222,1.4542886406378316e-06
37.0,-0.11666666666666667,2.247460412671827e-06
37.0,-0.1111111111111111,1.9361244770905217e-06
37.0,-0.10555555555555556,1.7711936568552218e-06
37.0,-0.1,5.650052441032588e-06
37.0,-0.09444444444444444,3.31341845005659e-06
37.0,-0.08888888888888889,2.343813530522554e-06
37.0,-0.08333333333333333,1.2001865707582685e-06
37.0,-0.07777777777777778,2.4091385410273036e-06
37.0,-0.07222222222222222,8.544738806229554e-07
37.0,-0.06666666666666667,6.055303297355846e-06
37.0,-0.06111111111111111,5.2544356663590255e-06
37.0,-0.05555555555555555,8.084283576945308e-06
37.0,-0.05,2.726542149414281e-07
37.0,-0.044444444444444446,6.37927525971916e-06
37.0,-0.03888888888888889,7.437087255805264e-06
37.0,-0.03333333333333333,7.147828783150917e-06
37.0,-0.027777777777777776,5.507539318830201e-06
37.0,-0.022222222222222223,1.7880912880944705e-06
37.0,-0.016666666666666666,5.8599357746249265e-06
37.0,-0.011111111111111112,1.0708143027553825e-05
37.0,-0.005555555555555556,1.0888977927544626e-05
37.0,0.0,9.120340432634869e-06
37.0,0.005555555555555556,4.260181179917467e-06
37.0,0.011111111111111112,1.9335451443317363e-06
37.0,0.016666666666666666,5.683883080551053e-06
37.0,0.022222222222222223,5.215308389854272e-06
37.0,0.027777777777777776,6.913799596237048e-06
37.0,0.03333333333333333,1.5726722696623277e-05
37.0,0.03888888888888889,2.879689550841703e-06
37.0,0.044444444444444446,7.850380640620632e-06
37.0,0.05,6.300765834599476e-06
37.0,0.05555555555555555,5.832711688083769e-07
37.0,0.06111111111111111,5.278034143262054e-07
37.0,0.06666666666666667,8.98671431067849e-06
37.0,0.07222222222222222,4.796035632891553e-06
37.0,0.07777777777777778,9.596710315446396e-07
37.0,0.08333333333333333,2.998759006039801e-06
37.0,0.08888888888888889,3.6922043494222883e-06
37.0,0.09444444444444444,1.8623225397973664e-06
37.0,0.1,4.7411325870190286e-06
37.0,0.10555555555555556,2.2275876584487686e-06
37.0,0.1111111111111111,6.836754825248934e-06
37.0,0.11666666666666667,4.970408560474129e-07
37.0,0.12222222222222222,4.3908181576520105e-06
37.0,0.12777777777777777,1.1168960832718052e-06
37.0,0.13333333333333333,2.1570974623542774e-06
37.0,0.1388888888888889,3.89588730885048e-06
37.0,0.14444444444444443,7.517470183553288e-06
37.0,0.15,3.7084975423332913e-06
37.0,0.15555555555555556,6.855638991204943e-07
37.0,0.16111111111111112,2.5265021184832142e-06
37.0,0.16666666666666666,1.6182708116321004e-06
37.0,0.17222222222222222,1.2140959129258125e-06
37.0,0.17777777777777778,3.061212154369581e-06
37.0,0.18333333333333332,1.2880295587279995e-06
37.0,0.18888888888888888,2.3549508907981615e-06
37.0,0.19444444444444445,4.0539407283628554e-07
37.0,0.2,2.385216626761853e-07
37.0,0.20555555555555555,6.314700647433798e-07
37.0,0.2111111111111111,1.3931824177127167e-06
37.0,0.21666666666666667,2.9486818779783667e-06
37.0,0.2222222222222222,1.8612821780260096e-06
37.0,0.22777777777777777,1.1989107956125746e-06
37.0,0.23333333333333334,1.057932997994604e-06
37.0,0.2388888888888889,6.389891347085091e-07
37.0,0.24444444444444444,6.729192953951624e-07
37.0,0.25,3.781431660345556e-07
37.0,0.25555555555555554,4.488678468350544e-07
37.0,0.2611111111111111,3.3349369584908315e-06
37.0,0.26666666666666666,4.6141217292147395e-07
37.0,0.2722222222222222,6.106264985553321e-07
37.0,0.2777777777777778,1.4879352452778861e-06
37.0,0.2833333333333333,5.990647960864696e-07
37.0,0.28888888888888886,4.5033049851500505e-06
37.0,0.29444444444444445,2.451954643010578e-06
37.0,0.3,3.5508120572231e-07
37.0,0.3055555555555556,2.8502902197610526e-07
37.0,0.3111111111111111,5.655640320709463e-07
37.0,0.31666666666666665,6.520651818906865e-07
37.0,0.32222222222222224,3.9063500131880894e-07
37.0,0.3277777777777778,5.727551189085435e-07
37.0,0.3333333333333333,9.096958040663083e-07
37.0,0.3388888888888889,6.55669713831688e-07
37.0,0.34444444444444444,1.0579346923958692e-06
37.0,0.35,6.701557547830837e-07
37.0,0.35555555555555557,7.020161211468427e-07
37.0,0.3611111111111111,1.723501927185875e-06
37.0,0.36666666666666664,1.7723385050780276e-06
37.0,0.37222222222222223,1.5703941028619914e-06
37.0,0.37777777777777777,7.660399629810581e-07
37.0,0.38333333333333336,1.837657211815144e-06
37.0,0.3888888888888889,5.734301840248648e-07
37.0,0.39444444444444443,1.0875046094551028e-06
37.0,0.4,9.358886760855518e-07
37.0,0.40555555555555556,5.789080840844789e-07
37.0,0.4111111111111111,5.096226413693661e-07
37.0,0.4166666666666667,1.063499482008644e-06
37.0,0.4222222222222222,3.1148029573042864e-07
37.0,0.42777777777777776,1.5137012051895194e-07
37.0,0.43333333333333335,1.1585736589445105e-06
37.0,0.4388888888888889,2.6961214576311955e-06
37.0,0.4444444444444444,1.3223507849852793e-06
37.0,0.45,3.841118015293474e-07
37.0,0.45555555555555555,1.703824029639086e-06
37.0,0.46111111111111114,8.921313884399794e-07
37.0,0.4666666666666667,1.3255607285624209e-06
37.0,0.4722222222222222,2.8098238925861705e-07
37.0,0.4777777777777778,3.1329991543006412e-06
37.0,0.48333333333333334,2.812317772862099e-07
37.0,0.4888888888888889,3.632104321264121e-07
37.0,0.49444444444444446,4.6509899308749607e-07
37.0,0.5,4.994522323444919e-07
38.0,-0.5,1.7736897564113912e-06
38.0,-0.49444444444444446,1.37290283531364e-07
38.0,-0.4888888888888889,5.658510326826495e-07
38.0,-0.48333333333333334,1.307541505480606e-06
38.0,-0.4777777777777778,1.3451724089642302e-06
38.0,-0.4722222222222222,7.318087051478267e-07
38.0,-0.4666666666666667,1.60003283398736e-07
38.0,-0.46111111111111114,4.334679262867156e-07
38.0,-0.45555555555555555,3.188856166999853e-07
38.0,-0.45,4.121259966943175e-07
38.0,-0.4444444444444444,2.553635282239507e-07
38.0,-0.4388888888888889,1.223857178693339e-06
38.0,-0.43333333333333335,3.4770940490440026e-07
38.0,-0.42777777777777776,8.227564617399703e-07
38.0,-0.4222222222222222,5.334083708581055e-07
38.0,-0.4166666666666667,6.353064069224461e-07
38.0,-0.4111111111111111,1.0341811014527227e-06
38.0,-0.40555555555555556,1.1411950190660243e-06
38.0,-0.4,8.683670331313303e-07
38.0,-0.39444444444444443,3.1641620700871025e-06
38.0,-0.3888888888888889,1.7007846479809471e-06
38.0,-0.38333333333333336,3.070338308768038e-07
38.0,-0.37777777777777777,2.184085208508326e-06
38.0,-0.37222222222222223,2.633569264349855e-06
38.0,-0.36666666666666664,1.2101188228966781e-06
38.0,-0.3611111111111111,1.1540587199729518e-06
38.0,-0.35555555555555557,1.937391496201105e-06
38.0,-0.35,1.8774213411310303e-06
38.0,-0.34444444444444444,1.0295865393956879e-06
38.0,-0.3388888888888889,1.1109952662526754e-06
38.0,-0.3333333333333333,2.334692637150245e-06
38.0,-0.3277777777777778,9.765965241823467e-07
38.0,-0.32222222222222224,9.008919335283804e-07
38.0,-0.31666666666666665,1.0186251436229708e-06
38.0,-0.3111111111111111,7.17366438815072e-07
38.0,-0.3055555555555556,1.7123442898254575e-06
38.0,-0.3,9.910910870729089e-07
38.0,-0.29444444444444445,1.6723746432592032e-06
38.0,-0.28888888888888886,7.675422592002709e-07
38.0,-0.2833333333333333,5.675405190232244e-07
38.0,-0.2777777777777778,2.9187819954072974e-06
38.0,-0.2722222222222222,1.4319536724067466e-06
38.0,-0.26666666666666666,1.4213365279848758e-06
38.0,-0.2611111111111111,1.5615892785623093e-06
38.0,-0.25555555555555554,4.555824677736693e-06
38.0,-0.25,1.5540656841535022e-06
38.0,-0.24444444444444444,1.311916356649619e-07
38.0,-0.2388888888888889,1.0292832234162871e-06
38.0,-0.23333333333333334,2.228357038381868e-06
38.0,-0.22777777777777777,1.0380095510609714e-06
38.0,-0.2222222222222222,6.011774506861856e-07
38.0,-0.21666666666666667,1.5032709712157638e-06
38.0,-0.2111111111111111,7.030996564498448e-07
38.0,-0.20555555555555555,2.1525700079710276e-06
38.0,-0.2,2.2509107480597594e-06
38.0,-0.19444444444444445,2.649077006861041e-07
38.0,-0.18888888888888888,3.697580180615629e-06
38.0,-0.18333333333333332,9.256502915675791e-07
38.0,-0.17777777777777778,7.170980427145679e-07
38.0,-0.17222222222222222,1.3674850381115678e-06
38.0,-0.16666666666666666,1.0373147205582157e-06
38.0,-0.16111111111111112,1.5840961086991582e-06
38.0,-0.15555555555555556,1.176443385154573e-06
38.0,-0.15,5.422794069300619e-06
38.0,-0.14444444444444443,3.7824079136707296e-06
38.0,-0.1388888888888889,2.529326019069758e-06
38.0,-0.13333333333333333,1.7308179401827587e-06
38.0,-0.12777777777777777,6.173957606484572e-06
38.0,-0.12222222222222222,4.67442466907339e-06
38.0,-0.11666666666666667,7.123531646673605e-07
38.0,-0.1111111111111111,1.2895190513736214e-06
38.0,-0.10555555555555556,3.6752499836674253e-06
38.0,-0.1,4.117325945845277e-06
38.0,-0.09444444444444444,1.324288705017789e-05
38.0,-0.08888888888888889,6.866258527368745e-07
38.0,-0.08333333333333333,1.7231236637691432e-06
38.0,-0.07777777777777778,1.7075753139660607e-06
38.0,-0.07222222222222222,5.616234107980083e-06
38.0,-0.06666666666666667,4.25280021923517e-06
38.0,-0.06111111111111111,3.819275701779979e-06
38.0,-0.05555555555555555,2.8815757960606204e-06
38.0,-0.05,1.7410221843465232e-06
38.0,-0.044444444444444446,2.754623522475378e-06
38.0,-0.03888888888888889,1.6484581346565381e-06
38.0,-0.03333333333333333,7.205933603083469e-06
38.0,-0.027777777777777776,4.985449519620958e-07
38.0,-0.022222222222222223,4.805264617261928e-06
38.0,-0.016666666666666666,1.1771172832348705e-05
38.0,-0.011111111111111112,3.0448433919993142e-06
38.0,-0.005555555555555556,2.8885748735007155e-06
38.0,0.0,1.017434977884046e-05
38.0,0.005555555555555556,1.1524773802111906e-05
38.0,0.011111111111111112,2.0093768646951656e-06
38.0,0.016666666666666666,1.064440973006797e-05
38.0,0.022222222222222223,2.65540925793313e-06
38.0,0.027777777777777776,8.715368274422551e-06
38.0,0.03333333333333333,6.678059115825073e-06
38.0,0.03888888888888889,3.9306122973202015e-06
38.0,0.044444444444444446,6.55282277101218e-06
38.0,0.05,7.990133852073393e-06
38.0,0.05555555555555555,4.477391835614858e-06
38.0,0.06111111111111111,5.4338940762487845e-06
38.0,0.06666666666666667,5.904690843126503e-06
38.0,0.07222222222222222,1.3704301132724061e-06
38.0,0.07777777777777778,3.004316676793415e-06
38.0,0.08333333333333333,4.1309007731230585e-06
38.0,0.08888888888888889,6.824956393187062e-07
38.0,0.09444444444444444,1.830580548486327e-06
38.0,0.1,6.089737429665428e-07
38.0,0.10555555555555556,4.888154676510474e-06
38.0,0.1111111111111111,2.6764489197505877e-06
38.0,0.11666666666666667,1.0983900361269783e-06
38.0,0.12222222222222222,2.545406024518185e-06
38.0,0.12777777777777777,1.405711340819151e-06
38.0,0.13333333333333333,1.798855691560921e-07
38.0,0.1388888888888889,2.343514094296404e-07
38.0,0.14444444444444443,4.313394102228723e-06
38.0,0.15,1.1910813988196234e-06
38.0,0.15555555555555556,9.318895247324807e-07
38.0,0.16111111111111112,4.350158730003623e-07
38.0,0.16666666666666666,2.8659417101292977e-06
38.0,0.17222222222222222,8.698101392092429e-07
38.0,0.17777777777777778,1.872059510847321e-06
38.0,0.18333333333333332,4.1983062349352793e-07
38.0,0.18888888888888888,4.8549002342326e-07
38.0,0.19444444444444445,1.0412061695748674e-06
38.0,0.2,1.2337281005891089e-06
38.0,0.20555555555555555,8.696849009901766e-07
38.0,0.2111111111111111,6.810541031714324e-07
38.0,0.21666666666666667,1.1591829060725133e-06
38.0,0.2222222222222222,8.251631533799568e-07
38.0,0.22777777777777777,3.23469987664411e-06
38.0,0.23333333333333334,3.551824582976219e-06
38.0,0.2388888888888889,1.203566101724698e-06
38.0,0.24444444444444444,9.176338307755065e-07
38.0,0.25,2.8968851393823966e-07
38.0,0.25555555555555554,1.3243521581895925e-06
38.0,0.2611111111111111,2.726383820416303e-07
38.0,0.26666666666666666,1.348758112345191e-06
38.0,0.2722222222222222,8.619220115267868e-07
38.0,0.2777777777777778,6.197283943094045e-07
38.0,0.2833333333333333,2.5916691597784594e-06
38.0,0.28888888888888886,2.06723957974107e-06
38.0,0.29444444444444445,2.8372192557428654e-07
38.0,0.3,9.136297475978099e-07
38.0,0.3055555555555556,1.7393918681125783e-06
38.0,0.3111111111111111,9.866901561868642e-07
38.0,0.31666666666666665,2.2028792878314565e-06
38.0,0.32222222222222224,6.223312670900607e-07
38.0,0.3277777777777778,2.5536370778622745e-07
38.0,0.3333333333333333,8.75148039695207e-07
38.0,0.3388888888888889,8.701080720216448e-07
38.0,0.34444444444444444,8.005942284704526e-07
38.0,0.35,5.090192732212729e-07
38.0,0.35555555555555557,9.28638069689611e-07
38.0,0.3611111111111111,9.94082517667288e-07
38.0,0.36666666666666664,1.3778405231155934e-06
38.0,0.37222222222222223,2.1598760502948446e-06
38.0,0.37777777777777777,1.0903795883061446e-06
38.0,0.38333333333333336,2.271577401618656e-06
38.0,0.3888888888888889,5.578701673158199e-07
38.0,0.39444444444444443,9.537711903314522e-07
38.0,0.4,8.920455457169359e-07
38.0,0.40555555555555556,1.261780947115765e-06
38.0,0.4111111111111111,3.3566967792575156e-07
38.0,0.4166666666666667,8.954139576618661e-08
38.0,0.4222222222222222,9.900484860902888e-07
38.0,0.42777777777777776,1.7663361152879454e-06
38.0,0.43333333333333335,8.575525991513916e-07
38.0,0.4388888888888889,2.5239192427025766e-07
38.0,0.4444444444444444,9.724276350547545e-07
38.0,0.45,2.015248473001797e-06
38.0,0.45555555555555555,6.885340942888903e-07
38.0,0.46111111111111114,1.0237516776824612e-06
38.0,0.4666666666666667,8.558329316663342e-07
38.0,0.4722222222222222,2.7095972500685104e-06
38.0,0.4777777777777778,1.3177488043467023e-06
38.0,0.48333333333333334,5.516964263893823e-07
38.0,0.4888888888888889,3.6372125258138406e-07
38.0,0.49444444444444446,1.5054005310626488e-06
38.0,0.5,1.7736897564113859e-06
39.0,-0.5,3.505171581850624e-07
39.0,-0.49444444444444446,4.179278659408991e-07
39.0,-0.4888888888888889,3.7306330990550265e-07
39.0,-0.48333333333333334,6.974560994988967e-07
39.0,-0.4777777777777778,1.0447375285411556e-07
39.0,-0.4722222222222222,5.203172499172264e-07
39.0,-0.4666666666666667,1.5033034142183108e-06
39.0,-0.46111111111111114,7.988205463591452e-07
39.0,-0.45555555555555555,2.679065633102275e-06
39.0,-0.45,3.8237933049792595e-07
39.0,-0.4444444444444444,1.2233956975080529e-06
39.0,-0.4388888888888889,1.920768054742778e-06
39.0,-0.43333333333333335,1.424570937965065e-06
39.0,-0.42777777777777776,7.930254561664315e-07
39.0,-0.4222222222222222,7.465811139820039e-07
